id	MC	deltaT	negativeEvent	intervention	interactions	Interested	Joyful	Determined	Calm	Lively	Enthusiastic	Relaxed	Cheerful	Content	Energetic	Upset	Gloomy	Sluggish	Anxious	Bored	Irritated	Nervous	Listless	classi
53	1	3,91	59	1	1	50	62	60	18	54	49	27	60	50	36	63	46	52	82	27	74	41	66	1
53	1	3,4	74	1	1	84	70	72	64	52	88	69	67	86	71	71	36	26	66	54	32	79	26	1
53	1	0,439999999999998	62	1	0	13	34	14	11	1	7	2	22	0	23	22	73	33	54	22	15	45	0	1
53	1	0,979999999999997	49	1	1	43	70	76	67	37	14	9	44	39	30	6	16	9	26	8	54	26	20	1
53	1	0,530000000000001	40	1	1	27	14	24	41	48	17	37	45	63	37	41	58	69	18	31	47	59	52	1
53	1	0,579999999999998	45	1	1	6	65	6	22	48	40	24	30	15	63	71	68	78	83	82	57	69	46	1
53	2	1,43	38	1	1	66	77	78	51	62	70	51	72	57	74	30	26	27	7	26	13	11	15	2
54	3	0	43	0	1	54	57	47	47	45	57	39	58	57	51	43	37	56	31	39	23	36	49	3
54	1	1,64	49	0	1	51	64	61	8	55	52	74	35	61	64	78	50	43	63	44	61	83	52	1
54	1	2,47	50	0	1	31	52	32	84	26	50	30	40	42	37	20	9	58	20	45	18	14	45	1
54	1	2,25	45	0	1	94	73	63	37	43	77	50	42	69	52	64	52	53	24	13	42	46	10	1
54	2	2,35	44	0	1	78	63	75	87	53	59	72	59	39	51	31	39	55	68	60	55	48	39	1
54	1	2,44	43	0	1	43	57	38	11	51	42	33	59	29	41	68	62	31	95	55	46	76	53	1
54	1	3,71	31	1	1	27	7	6	55	21	68	42	21	34	40	49	79	52	32	53	61	48	72	1
54	1	1,47	76	1	1	22	36	25	66	53	45	44	56	47	39	16	47	71	22	66	42	43	14	1
54	1	2,09	29	1	1	53	17	81	52	29	46	41	76	45	34	68	59	25	49	32	58	63	14	1
54	3	0,970000000000002	51	1	1	63	42	48	56	39	36	48	41	50	49	14	16	20	16	27	16	14	24	3
54	2	1,93	39	1	1	49	46	29	50	36	35	52	33	59	36	36	22	35	26	39	16	15	32	2
54	2	1,09	55	1	0	43	42	41	62	24	42	54	22	42	25	45	44	42	46	38	34	39	28	2
54	3	4,52	66	1	0	60	44	56	48	50	51	71	46	56	59	11	15	7	10	32	21	8	17	3
54	2	1,04	46	1	1	45	28	36	54	55	20	20	36	30	28	23	21	0	17	37	23	35	36	2
54	2	1,59	50	1	1	46	27	37	54	8	21	57	26	43	21	8	9	27	16	14	9	34	29	2
54	2	1,03	35	1	1	63	58	43	63	33	64	93	59	68	70	27	13	47	12	17	22	16	21	2
54	2	2	85	1	1	30	34	36	60	28	26	51	22	22	29	39	45	50	32	15	34	27	47	2
54	3	0,530000000000001	46	1	0	47	55	53	55	62	50	42	62	55	55	28	28	40	43	32	37	31	35	3
54	3	1,04	74	1	0	40	33	57	39	37	54	45	48	48	51	33	27	31	25	31	27	25	29	3
54	3	0,590000000000003	54	1	0	75	68	66	49	53	72	68	68	65	72	36	39	40	34	36	41	43	22	3
54	3	0,43	24	1	1	53	64	53	38	68	57	59	72	70	67	32	43	39	44	30	32	31	31	2
54	1	1,11	31	1	0	50	55	66	58	62	45	42	41	25	32	10	3	21	26	23	40	30	39	1
54	1	1,04000000000001	42	1	1	17	42	50	25	60	50	31	65	26	35	18	64	55	8	45	22	43	59	1
54	1	0,5	43	1	1	19	42	28	37	4	19	22	39	53	46	58	60	74	25	31	65	31	33	1
54	1	2,02	36	1	1	57	71	93	70	69	71	57	85	88	49	30	32	23	64	36	20	78	49	1
54	1	0,920000000000002	32	1	1	63	12	39	20	46	15	61	38	5	28	44	48	68	19	29	57	48	49	1
54	1	0,43	85	1	1	40	63	59	67	67	53	63	48	22	34	38	26	25	3	62	35	46	36	1
54	1	1,49	61	1	0	35	47	73	68	43	61	60	32	36	41	28	27	0	27	14	63	42	17	1
54	1	1,15000000000001	55	1	1	56	70	56	44	44	87	66	43	50	75	87	24	35	66	19	50	60	38	1
54	1	0,919999999999995	75	1	1	80	47	36	41	59	58	74	52	81	75	51	64	38	62	28	60	84	63	1
54	1	0,469999999999999	39	1	1	50	53	76	50	53	74	71	90	57	78	44	58	31	78	12	36	67	31	1
54	1	2,6	56	1	0	1	40	17	71	60	46	43	43	23	56	14	31	62	13	65	29	15	50	1
54	1	0,439999999999998	40	1	1	32	82	70	10	53	59	51	76	68	28	74	50	64	95	9	63	65	36	1
54	1	0,420000000000002	58	1	1	37	54	41	53	57	38	54	61	38	53	10	28	51	51	26	29	26	77	1
54	1	1,43	47	1	1	4	23	38	66	28	27	1	1	18	28	24	66	29	32	20	35	19	30	1
54	2	1,32	32	1	1	50	30	41	86	36	44	62	32	32	61	52	54	61	60	34	58	52	46	2
54	2	1,11000000000001	33	1	1	53	65	52	30	44	46	56	56	75	41	69	32	28	49	35	48	51	30	1
54	3	0,5	28	1	1	78	87	73	80	88	76	96	86	83	78	14	17	27	22	12	34	18	30	3
54	3	0,420000000000002	16	1	1	90	68	69	81	82	60	71	78	67	78	19	25	7	8	16	24	14	9	3
54	2	3,40000000000001	46	1	0	49	23	14	20	16	7	36	10	22	17	59	66	39	48	53	51	43	35	2
54	2	1,05	65	1	1	55	26	38	42	41	35	48	38	65	36	66	58	33	44	29	77	68	36	1
54	2	0,93	60	1	1	54	68	70	34	55	69	37	75	56	55	48	53	49	50	65	78	46	47	1
55	2	0	47	0	0	52	66	58	74	60	75	57	57	50	67	66	74	58	84	61	62	66	42	2
55	2	0,97	54	0	1	67	68	40	44	59	44	26	59	56	59	60	78	11	45	52	47	48	41	2
55	2	0,88	52	0	1	55	25	51	43	51	45	62	46	42	52	33	54	42	48	29	40	57	36	2
55	2	0,48	43	0	0	69	59	72	90	52	50	75	56	53	54	10	22	30	24	20	38	3	20	2
55	2	0,4	35	0	1	41	32	45	37	37	44	10	44	58	53	30	32	3	38	30	16	34	27	2
55	2	1,1	53	0	0	42	38	50	34	56	44	23	19	43	52	34	29	4	50	38	26	25	29	2
55	2	0,52	29	0	1	47	17	14	51	14	23	66	16	23	13	20	22	42	38	27	25	34	13	2
55	1	2,66	44	0	1	35	59	60	23	82	39	36	29	33	33	12	19	26	41	47	46	34	29	1
55	1	2,48	55	0	0	47	54	35	44	61	49	24	72	35	32	86	36	50	40	62	57	51	69	1
55	3	2,59	46	0	1	73	75	73	75	62	80	74	75	83	71	41	23	36	29	34	14	30	38	3
55	3	0,59	44	0	1	81	69	72	82	66	70	62	74	78	82	18	24	26	21	32	30	15	24	3
55	2	0,529999999999999	33	0	1	43	33	32	79	30	17	64	29	27	41	45	56	89	57	40	63	53	29	2
55	2	0,42	59	0	1	41	52	69	86	56	73	89	67	73	61	56	49	56	49	56	46	55	45	2
55	2	0,460000000000001	55	1	1	49	41	31	33	29	36	51	15	12	10	33	26	14	1	20	25	7	14	2
55	1	1,63	60	1	0	67	80	40	30	41	66	79	11	82	42	60	52	42	16	43	31	50	5	1
55	3	1,41	28	1	1	40	57	40	41	53	32	55	42	44	49	18	20	20	21	23	15	17	19	3
55	3	0,440000000000001	36	1	1	79	69	78	78	61	65	65	75	68	68	7	7	17	25	24	31	26	29	3
55	3	0,52	75	1	0	63	60	75	67	69	66	69	64	70	69	15	9	27	18	11	23	12	19	3
55	3	0,600000000000001	46	1	0	72	83	70	81	80	89	82	73	88	76	29	15	5	22	21	24	25	26	3
55	3	0,579999999999998	52	1	1	45	63	62	38	46	58	49	35	53	50	35	43	45	40	52	57	49	47	3
55	2	0,510000000000002	53	1	1	66	53	58	52	58	40	67	50	49	33	19	26	21	55	16	21	26	27	2
55	2	0,52	71	1	0	54	55	59	34	73	81	41	73	67	71	37	29	3	38	34	21	37	32	2
55	1	2,61	56	1	1	41	55	58	18	41	37	33	62	37	53	50	11	20	83	38	37	71	28	1
55	2	1,38	15	1	1	44	57	43	71	57	62	62	74	63	82	55	64	48	49	56	56	44	48	2
55	2	0,949999999999999	90	1	0	75	63	59	70	60	74	56	84	68	76	49	35	50	39	38	63	47	28	2
55	2	0,539999999999999	57	1	1	77	83	62	66	76	82	64	81	71	60	22	14	17	12	19	19	33	34	3
55	1	0,890000000000001	26	1	1	61	43	52	33	45	36	40	20	36	61	72	70	23	22	9	28	65	53	1
55	1	0,91	47	1	0	46	67	31	29	67	56	20	59	81	71	70	66	45	78	57	55	85	44	1
55	1	1,31	37	1	1	76	86	55	42	73	63	40	87	75	74	20	24	46	35	20	39	20	31	1
55	1	0,469999999999999	42	1	0	28	39	15	3	57	26	35	42	67	35	80	73	67	84	46	85	96	45	1
55	1	2,1	76	1	0	58	25	45	35	9	30	52	43	40	33	61	46	26	61	45	30	51	24	1
55	2	1,03	39	1	0	80	77	72	62	40	71	41	69	62	65	18	22	9	23	29	19	24	11	2
55	1	0,990000000000002	61	1	1	71	72	61	33	49	45	59	51	68	67	35	56	69	54	42	58	58	22	1
55	1	3,32	34	1	1	88	70	35	93	65	58	67	93	56	74	67	52	44	40	57	31	58	59	1
55	1	1,48999999999999	58	1	0	84	66	28	64	71	66	54	57	74	50	25	19	33	29	23	17	14	53	1
55	1	0,579999999999998	34	1	1	65	78	34	63	65	99	59	75	29	87	80	53	71	78	90	67	73	79	1
55	1	1,53	51	1	1	48	57	4	38	63	42	41	58	79	47	27	41	73	63	57	60	68	46	1
55	1	0,57	44	1	1	67	32	23	18	50	26	28	44	42	49	54	60	50	70	42	28	23	42	1
55	2	4,68	49	1	1	26	36	31	80	36	27	92	20	18	28	16	1	56	9	14	15	24	15	2
55	2	0,509999999999998	39	1	1	47	27	20	35	13	20	20	15	20	24	77	75	59	60	47	55	66	47	2
55	3	1,02	40	1	1	56	39	47	43	41	35	46	38	35	46	46	42	36	47	38	37	46	43	3
55	3	0,479999999999997	47	1	1	37	45	41	40	24	28	36	27	18	39	23	38	37	42	36	34	33	29	3
55	3	0,990000000000002	45	1	1	63	47	59	52	53	43	60	52	41	57	36	30	21	28	17	20	28	39	3
55	1	0,450000000000003	81	1	1	48	35	42	46	43	57	25	57	53	45	36	48	77	62	35	26	38	72	1
55	3	1,95	54	1	0	78	72	67	61	74	80	78	68	63	60	31	41	39	34	40	35	45	44	3
55	3	0,5	41	1	1	85	73	68	68	76	75	76	58	76	68	25	25	22	27	25	30	21	25	3
55	3	0,57	38	1	1	72	64	55	48	56	69	68	61	49	43	19	41	27	27	20	42	30	30	3
55	3	0,399999999999999	39	1	1	80	64	69	69	59	70	72	69	66	59	30	11	19	18	19	24	15	27	3
55	1	1,15	44	1	1	60	63	67	80	53	32	35	88	36	66	48	36	48	54	24	47	50	41	1
55	2	1,56999999999999	45	1	1	30	17	13	35	13	6	14	21	17	32	13	24	17	25	24	29	16	32	2
55	3	1,14	58	1	1	63	62	61	60	68	75	72	59	65	60	35	41	22	37	34	41	31	41	3
56	3	0	41	0	1	67	65	59	59	60	53	64	60	64	66	40	40	33	50	41	52	38	45	3
56	3	0,55	58	0	1	60	77	57	53	67	69	71	59	62	65	17	8	23	16	11	25	25	12	3
56	3	1,06	67	0	1	40	54	58	43	35	62	55	41	45	51	55	45	39	35	43	53	44	42	3
56	3	0,58	85	0	0	75	80	74	78	64	72	73	80	60	79	25	29	22	30	27	22	27	30	3
56	3	0,48	60	0	1	59	79	67	84	68	73	72	64	66	86	14	8	24	4	21	11	17	12	3
56	3	0,56	50	0	1	79	83	80	86	77	75	76	91	73	79	27	21	29	33	32	24	15	28	3
56	3	0,56	32	0	0	63	64	64	67	63	79	74	69	70	59	15	35	36	34	34	44	28	38	3
56	1	1,41	40	0	1	63	72	39	30	64	51	69	49	45	93	88	67	76	34	81	24	87	54	1
56	1	1,89	57	0	1	87	82	57	78	80	34	52	64	88	71	62	49	42	45	43	32	33	47	1
56	1	0,470000000000001	36	0	1	51	39	14	30	31	48	53	38	52	60	36	84	85	15	92	61	73	72	1
56	1	1,05	47	0	1	75	39	73	8	77	19	69	35	54	38	53	34	30	47	10	72	90	35	1
56	1	0,52	44	0	1	15	33	9	20	20	12	31	8	64	30	54	97	48	49	58	41	74	51	1
56	1	5,52	58	1	1	26	1	15	33	15	12	13	67	65	24	56	33	69	71	39	37	30	71	1
56	2	1,31	51	1	0	56	68	71	72	91	86	81	62	56	57	34	27	48	25	34	27	35	28	2
56	1	2,03	60	1	1	33	48	46	80	52	46	45	47	59	54	19	38	20	11	20	38	22	48	1
56	1	0,440000000000001	51	1	0	44	59	53	44	64	69	73	59	83	45	58	44	47	7	51	65	22	28	1
56	2	0,579999999999998	57	1	0	44	24	20	30	29	41	24	39	44	40	12	32	13	27	22	27	42	37	2
56	2	2,71	46	1	1	82	76	96	39	66	76	42	83	84	73	32	12	1	7	13	10	23	2	2
56	1	0,57	71	1	1	21	3	18	47	43	12	45	53	45	56	87	56	39	36	53	65	50	41	1
56	1	0,510000000000002	46	1	1	84	46	64	89	34	27	62	38	74	40	30	12	37	17	47	34	36	72	1
56	2	2,37	57	1	1	32	13	15	30	24	5	40	5	4	17	60	47	45	45	33	31	50	30	2
56	3	1,12	56	1	1	53	56	63	68	59	62	49	74	57	55	42	43	44	42	32	42	59	54	3
56	2	2,78	48	1	1	67	59	70	47	71	66	21	84	76	68	45	41	18	22	21	36	52	39	2
56	2	1,59	70	1	1	68	88	74	59	80	99	48	69	90	91	52	49	32	57	41	48	27	25	2
56	2	0,509999999999998	50	1	0	48	36	36	66	42	54	66	45	58	41	9	16	21	28	10	6	13	17	2
56	2	1	61	1	0	34	49	52	77	50	55	69	58	36	55	12	27	56	3	10	31	13	10	2
56	1	3,2	74	1	1	57	50	44	74	34	77	61	22	58	46	48	65	39	75	55	49	57	74	1
56	3	1,98	44	1	1	69	77	73	65	72	59	56	72	72	77	40	36	34	33	40	45	30	40	3
56	3	1,43999999999999	33	1	0	68	77	83	77	77	70	72	74	81	65	33	28	25	29	26	22	22	20	3
56	3	0,560000000000002	54	1	1	62	58	63	54	57	55	47	57	52	66	7	11	8	17	13	11	4	6	3
56	3	0,57	59	1	0	69	70	63	79	59	68	63	73	65	51	1	19	19	14	12	7	6	3	3
56	3	0,460000000000001	34	1	1	73	49	62	57	58	65	55	57	67	53	20	25	36	31	10	32	28	25	3
56	2	0,979999999999997	71	1	1	51	36	50	77	52	53	69	49	58	47	55	52	49	24	32	23	49	37	2
56	2	0,93	24	1	0	7	24	14	53	15	8	43	8	15	19	82	89	90	90	39	87	88	52	2
56	2	0,57	82	1	0	46	34	23	86	25	17	87	52	36	30	53	71	83	63	22	64	68	42	2
56	1	5,04000000000001	54	1	0	58	37	49	38	82	68	57	68	62	52	22	30	49	51	60	27	69	10	1
56	1	0,439999999999998	39	1	1	42	52	73	95	77	50	70	53	58	45	19	27	79	24	47	19	28	40	1
56	1	0,469999999999999	59	1	1	60	59	40	10	80	41	52	39	57	66	53	78	38	53	28	94	80	34	1
56	1	0,5	75	1	1	22	53	36	87	31	64	59	23	59	28	28	50	73	40	65	16	2	55	1
56	1	0,960000000000001	64	1	0	46	47	68	66	30	69	41	41	57	26	31	6	11	3	15	34	21	40	1
56	1	0,409999999999997	67	1	1	75	48	20	48	76	24	43	37	83	44	57	47	52	22	66	41	24	81	1
56	3	1,95	44	1	1	55	36	61	44	47	52	51	56	36	45	41	36	29	40	44	40	43	45	3
56	3	0,509999999999998	25	1	0	50	61	72	50	60	54	66	48	48	44	1	16	20	20	19	23	17	13	3
56	3	0,469999999999999	61	1	1	56	47	54	44	53	61	51	36	53	57	33	32	44	38	49	48	43	38	3
56	2	3,69	44	1	0	41	69	61	78	62	76	72	59	52	62	30	22	28	39	17	36	41	39	2
56	2	0,409999999999997	59	1	0	68	53	34	29	70	38	5	50	58	32	39	22	1	55	11	44	30	20	1
57	3	0	54	0	1	54	46	54	57	73	72	63	50	69	57	27	38	35	40	16	39	32	14	2
57	3	0,42	48	0	1	59	52	62	46	46	64	65	65	58	59	38	41	31	38	36	44	38	32	3
57	2	0,43	40	0	0	36	40	64	66	30	54	76	40	45	31	25	43	56	35	39	51	21	40	2
57	2	0,44	50	0	0	52	79	61	88	91	65	74	84	71	70	21	39	18	31	38	25	40	31	2
57	2	2,84	47	0	0	52	68	58	54	64	77	56	80	66	60	31	44	38	37	32	54	35	13	2
57	1	1,48	44	0	1	61	54	72	51	76	64	61	57	69	75	59	94	63	95	62	87	67	60	2
57	1	0,95	41	0	1	5	15	2	55	26	32	19	21	23	5	17	73	64	14	85	22	9	89	1
57	3	2,52	34	0	1	56	58	54	71	66	62	54	61	64	59	33	24	48	51	34	38	33	43	3
57	3	0,550000000000001	22	0	1	62	68	57	57	41	64	52	48	52	62	11	15	15	6	17	17	16	21	3
57	2	0,529999999999999	22	0	1	49	61	74	93	78	58	83	73	59	79	76	74	65	59	49	66	54	43	2
57	2	0,49	61	0	1	41	37	46	81	70	62	71	57	36	41	65	29	62	81	47	39	54	44	1
57	3	1,59	52	0	0	50	35	38	37	56	50	43	44	49	41	5	10	26	20	6	13	20	2	3
57	1	0,57	46	0	1	72	62	67	97	9	50	73	60	38	36	16	67	7	35	51	13	49	49	1
57	1	0,970000000000001	62	0	0	57	36	82	58	18	47	26	42	25	32	9	30	47	23	35	51	20	43	1
57	1	2,31	71	1	1	64	45	37	76	74	53	89	67	79	62	40	62	76	58	53	9	45	87	1
57	1	1,05	82	1	1	36	22	72	12	35	50	43	35	52	54	50	80	27	48	39	53	53	10	1
57	1	1,45	17	1	0	35	35	9	40	22	39	27	57	34	46	42	40	72	39	48	32	46	39	1
57	1	0,809999999999999	34	1	1	29	32	20	31	27	30	38	3	34	4	48	67	100	48	94	50	75	67	1
57	1	1,92	50	1	1	60	71	25	66	79	30	41	77	84	56	42	68	72	14	80	32	7	78	1
57	1	0,48	66	1	1	63	47	47	64	39	36	48	49	70	65	24	46	41	35	60	11	28	33	1
57	1	1,59	69	1	1	47	56	31	23	64	53	56	54	57	17	50	55	68	71	45	15	90	56	1
57	1	0,850000000000001	65	1	0	48	67	35	53	61	54	51	64	56	41	35	29	25	35	60	26	49	58	1
57	2	0,41	37	1	0	33	37	44	52	50	56	63	50	31	38	72	84	38	69	46	47	58	37	2
57	1	0,859999999999999	58	1	0	34	38	46	30	28	28	28	31	49	10	18	47	21	59	34	63	32	35	1
57	3	0,489999999999998	42	1	1	81	87	70	72	74	90	83	78	75	79	11	21	22	11	21	22	8	16	3
57	2	2,44	36	1	1	54	31	58	47	57	18	50	48	54	40	32	27	23	50	37	33	49	19	2
57	2	1,68	31	1	1	46	22	28	40	16	21	56	21	22	16	9	4	51	10	12	14	17	14	2
57	1	0,91	52	1	0	28	54	40	88	37	53	31	50	56	38	47	47	64	21	54	31	5	53	1
57	1	1,8	75	1	1	27	43	54	10	18	7	28	24	20	31	45	69	65	57	50	50	67	22	1
57	2	2,33999999999999	56	1	1	36	58	65	44	63	49	38	41	56	41	25	62	15	50	42	31	52	22	1
57	3	1,07	52	1	0	49	47	53	37	49	43	33	42	52	36	36	43	43	51	39	36	51	39	3
57	3	0,600000000000001	59	1	1	73	57	67	66	62	68	56	68	42	57	5	10	27	11	12	8	8	7	3
57	1	1,6	38	1	0	26	21	42	16	46	66	22	9	23	50	54	77	60	49	63	85	77	87	1
57	3	1,56	36	1	0	73	72	70	80	77	70	85	85	74	91	31	39	32	39	33	39	50	49	3
57	3	0,600000000000001	74	1	0	41	45	39	42	39	43	35	48	37	48	36	26	34	43	41	26	17	28	3
57	3	1,03	40	1	1	40	34	52	23	30	35	40	43	33	35	15	39	40	25	38	23	37	30	3
57	1	0,549999999999997	59	1	1	42	26	81	66	13	51	58	37	60	49	14	27	10	2	30	37	31	15	1
57	1	1,02999999999999	47	1	1	58	41	38	39	35	35	29	52	57	77	58	6	27	56	36	59	100	6	1
57	2	2,48999999999999	45	1	1	26	32	20	17	33	49	20	22	34	15	30	31	3	30	46	45	37	49	2
57	2	0,450000000000003	62	1	0	45	33	21	78	16	11	91	12	26	2	42	27	98	25	30	36	24	30	2
57	2	2,5	39	1	0	34	20	10	42	20	16	51	13	15	1	17	24	25	23	29	27	10	20	2
57	1	2,16	29	1	1	71	78	6	46	82	80	63	24	47	49	70	24	70	37	56	40	43	47	1
57	1	1,11	49	1	0	100	36	71	60	98	57	63	66	81	71	31	15	42	48	26	13	21	43	1
57	3	0,57	66	1	0	61	62	56	74	66	58	61	62	66	63	28	20	32	3	25	33	27	27	3
57	1	3,41999999999999	59	1	1	29	22	0	14	29	16	31	15	23	28	19	31	35	5	58	17	13	66	1
57	1	3,03000000000001	54	1	0	78	40	67	47	63	44	46	69	62	59	45	53	60	50	35	65	94	35	1
58	3	0	46	0	0	76	74	78	72	80	79	82	62	84	72	21	26	30	9	15	18	16	28	3
58	3	0,96	43	0	0	54	58	55	64	60	59	53	68	59	50	28	24	33	31	26	31	13	39	3
58	1	1,54	17	0	1	70	46	62	41	61	68	99	66	87	47	70	84	64	66	63	55	47	55	1
58	1	0,59	86	0	1	81	20	25	74	28	63	93	54	56	59	48	36	63	39	86	23	37	65	1
58	1	0,58	51	0	1	50	41	27	49	39	37	23	43	38	24	60	62	38	63	27	48	86	12	1
58	1	0,51	47	0	1	27	38	39	61	39	6	3	42	27	7	55	65	53	41	38	72	66	18	1
58	3	0,92	30	0	1	55	61	63	60	66	54	66	57	59	61	26	33	17	10	26	29	21	14	3
58	3	0,45	25	0	1	49	59	48	46	57	41	60	55	53	51	59	29	28	41	40	31	31	29	3
58	3	0,57	17	0	0	60	84	69	60	75	59	72	70	64	63	30	33	30	28	26	19	34	18	3
58	3	1,59	55	0	1	67	53	67	63	60	60	60	73	63	65	13	20	20	9	30	14	9	12	3
58	3	0,550000000000001	64	0	1	56	58	72	58	54	47	49	55	56	47	23	32	8	26	21	20	13	34	3
58	3	0,6	61	0	1	58	64	63	57	64	61	49	50	57	55	17	36	36	32	26	30	15	36	3
58	3	0,6	31	0	0	83	86	80	92	77	86	82	85	77	84	37	42	43	42	39	37	26	42	3
58	3	0,41	60	0	1	66	73	68	80	87	80	75	69	81	82	22	3	22	13	16	5	18	9	3
58	3	1,83	60	0	1	46	38	55	37	51	41	39	40	53	51	38	38	32	21	20	33	11	28	3
58	2	0,529999999999999	16	0	1	35	40	26	57	16	20	86	21	33	46	8	26	44	14	26	8	11	16	2
58	2	0,529999999999999	21	0	1	40	48	52	11	30	54	29	48	40	34	33	38	10	12	42	53	28	36	2
58	1	0,4	56	0	1	51	63	73	42	51	29	58	19	51	34	38	46	43	13	26	43	40	3	1
58	2	1,04	37	0	1	27	38	50	34	31	23	28	28	44	40	42	34	28	53	38	30	49	34	2
58	1	2,85	61	1	1	20	41	41	25	42	37	8	23	63	20	22	62	47	8	70	50	37	73	1
58	3	1,36	46	1	1	82	88	90	78	86	75	70	75	81	82	27	15	17	13	11	29	36	18	3
58	2	0,52	70	1	1	63	57	57	75	75	79	30	67	66	82	20	20	19	35	13	3	21	10	2
58	3	0,840000000000003	63	1	0	36	41	57	53	43	40	42	45	60	40	56	61	50	51	54	47	53	52	3
58	3	1,12	16	1	0	63	62	60	55	53	50	48	69	57	57	16	21	19	31	20	16	37	24	3
58	3	0,440000000000001	52	1	1	69	88	87	83	83	85	75	78	81	80	10	23	19	22	13	15	25	8	3
58	3	0,98	24	1	1	60	48	61	54	47	55	60	60	64	51	7	2	5	17	12	7	15	9	3
58	3	0,41	50	1	1	67	76	54	56	57	61	48	58	55	64	38	40	24	36	42	35	38	37	3
58	2	2,38	48	1	0	79	78	86	42	67	67	31	91	78	64	31	31	8	36	47	45	45	19	2
58	2	1,12	41	1	0	50	65	50	43	69	65	53	66	55	40	36	30	20	17	29	16	22	16	3
58	2	3,02	59	1	1	68	64	71	79	71	60	72	71	81	81	30	40	32	22	31	53	42	42	3
58	2	0,420000000000002	54	1	0	39	50	46	17	48	40	24	49	47	42	54	50	34	72	55	57	74	50	2
58	2	0,550000000000001	45	1	1	32	67	53	24	55	44	46	50	63	64	74	81	42	82	50	64	77	47	2
58	2	3,56000000000001	56	1	1	65	85	85	72	80	75	77	64	59	56	20	30	48	25	26	20	31	39	2
58	3	0,590000000000003	70	1	1	45	70	60	57	64	46	76	60	62	74	36	36	15	27	34	22	26	25	3
58	3	0,579999999999998	16	1	1	70	79	87	72	83	81	71	80	75	96	13	13	15	11	15	8	29	29	3
58	3	1,01	50	1	1	78	77	79	64	68	69	69	74	67	68	20	18	24	13	25	20	23	24	3
58	3	0,399999999999999	29	1	1	18	10	20	17	16	23	35	24	23	28	45	58	50	46	44	49	53	52	3
58	3	0,579999999999998	45	1	0	45	44	49	48	57	49	49	41	44	36	8	10	19	28	30	23	20	30	3
58	3	0,43	59	1	1	83	88	64	73	72	85	78	83	74	70	43	41	34	36	21	34	37	31	3
58	3	0,57	55	1	1	94	80	77	88	86	72	75	85	80	76	12	30	22	16	10	7	27	12	3
58	2	1,89	33	1	0	49	53	58	31	55	53	38	35	33	50	27	35	6	31	49	44	42	28	2
58	3	1,41	30	1	1	80	84	82	76	72	76	88	75	71	85	40	29	39	29	26	24	49	27	3
58	3	0,469999999999999	59	1	1	92	93	93	80	81	96	87	76	80	97	25	25	41	15	25	18	25	32	3
58	3	0,420000000000002	53	1	1	67	57	59	64	59	64	61	67	62	74	1	11	10	2	1	13	14	6	3
58	3	0,479999999999997	52	1	1	61	79	82	73	57	78	79	64	70	74	37	28	18	26	41	21	29	21	3
58	2	1	56	1	1	40	34	58	65	60	44	85	40	59	32	17	19	47	6	44	19	28	40	1
58	2	1,48	54	1	1	51	63	68	69	40	47	81	38	57	53	31	28	37	24	31	22	35	30	2
58	2	2,42999999999999	62	1	1	72	59	39	74	53	52	79	49	35	39	45	53	76	59	52	63	62	67	2
58	2	0,600000000000001	43	1	0	54	24	49	23	12	48	25	31	29	37	64	66	18	72	43	64	55	41	2
58	1	4,64	11	1	1	48	14	16	55	20	16	62	12	6	42	57	56	49	30	93	29	49	84	1
58	1	0,57	29	1	0	37	49	3	73	56	41	31	50	12	50	65	31	68	56	13	43	17	52	1
58	1	0,549999999999997	74	1	1	22	35	58	80	27	36	21	18	40	43	38	53	23	62	24	26	42	15	1
58	1	0,920000000000002	29	1	0	26	25	3	14	29	35	44	21	8	20	22	55	32	35	13	30	40	40	2
58	1	0,439999999999998	51	1	1	52	67	58	95	57	52	80	66	81	60	45	42	34	10	63	12	28	30	1
58	1	0,530000000000001	50	1	1	51	33	15	20	15	24	35	31	15	66	44	62	62	81	48	67	67	29	1
58	3	1,07	58	1	1	71	68	74	68	79	74	66	80	82	71	32	37	35	40	49	45	33	42	3
58	3	2,2	51	1	1	54	60	64	50	61	54	54	51	71	67	22	16	4	16	21	23	17	5	3
58	2	0,560000000000002	53	1	1	48	36	32	77	44	50	56	38	38	37	47	26	42	25	4	32	34	20	2
58	2	0,560000000000002	38	1	1	57	49	33	42	50	54	40	42	44	48	8	28	10	33	34	32	18	16	2
59	3	0	29	0	0	46	58	63	65	59	65	56	57	60	61	46	39	39	41	40	52	62	45	3
59	1	0,58	31	0	0	51	44	54	17	22	27	34	14	41	29	47	31	28	39	19	46	12	28	1
59	1	1,48	39	0	1	65	58	40	78	63	45	79	60	53	53	49	17	45	49	57	10	29	37	1
59	1	1	34	0	0	45	73	58	75	58	76	50	72	47	65	50	43	27	28	31	15	34	40	2
59	1	0,51	33	0	1	70	40	55	8	39	62	23	69	67	30	38	30	1	35	8	28	60	10	1
59	1	0,54	35	0	1	40	66	54	68	41	63	37	52	47	62	22	46	24	37	10	22	50	29	1
59	2	1,52	40	0	1	50	65	55	70	40	62	57	44	38	47	22	33	46	8	21	44	13	4	2
59	1	0,42	44	0	1	66	36	23	64	83	67	61	93	25	74	9	41	58	47	58	16	33	30	1
59	1	0,47	72	0	1	4	10	27	25	14	2	24	15	18	28	55	47	32	6	52	32	52	53	1
